artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),340885,0.854,0.674,1.0,-6.23,1.0,0.184,0.0517,8.53e-05,0.509,0.848,99.022,audio_features,6WzRpISELf3YglGAh7TXcG,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467.0,4.0
The Weeknd,Reminder,88938,0.705,0.505,8.0,-6.923,1.0,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880.0,4.0
The Weeknd,Save Your Tears,2089,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627.0,4.0
The Weeknd,Starboy,269695,0.679,0.587,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453.0,4.0
The Weeknd,Stargirl Interlude,111626,0.715,0.47,5.0,-12.638,0.0,0.0772,0.353,0.0923,0.104,0.426,89.965,audio_features,5gDWsRxpJ2lZAffh5p7K0w,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/tracks/5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/audio-analysis/5gDWsRxpJ2lZAffh5p7K0w,111627.0,4.0
The Weeknd,The Hills,746,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253.0,4.0
The White Stripes,Fell In Love With a Girl,1486,0.356,0.982,4.0,-1.574,0.0,0.112,0.713,0.00145,0.941,0.299,95.754,audio_features,21Qsj3cMVCx2xF2EVVNbEu,spotify:track:21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/tracks/21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/audio-analysis/21Qsj3cMVCx2xF2EVVNbEu,110093.0,4.0
Thirty Seconds To Mars,The Kill,789,0.179,0.912,4.0,-3.881,0.0,0.0791,0.0014,0.000294,0.582,0.289,182.99,audio_features,0lP4HYLmvowOKdsQ7CVkuq,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,https://api.spotify.com/v1/tracks/0lP4HYLmvowOKdsQ7CVkuq,https://api.spotify.com/v1/audio-analysis/0lP4HYLmvowOKdsQ7CVkuq,231533.0,3.0
Thundercat,Funny Thing,130241,0.586,0.893,7.0,-8.772,1.0,0.439,0.827,0.642,0.212,0.65,140.023,audio_features,1c5CllrZr45UBhWpIqM332,spotify:track:1c5CllrZr45UBhWpIqM332,https://api.spotify.com/v1/tracks/1c5CllrZr45UBhWpIqM332,https://api.spotify.com/v1/audio-analysis/1c5CllrZr45UBhWpIqM332,116630.0,3.0
Thundercat,Them Changes,27008,0.657,0.562,8.0,-8.6,1.0,0.0601,0.54,0.00143,0.101,0.704,81.657,audio_features,7CH99b2i1TXS5P8UUyWtnM,spotify:track:7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/tracks/7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/audio-analysis/7CH99b2i1TXS5P8UUyWtnM,188454.0,4.0
Thundercat,Them Changes - Sped Up,896,0.815,0.658,2.0,-7.811,1.0,0.0464,0.557,0.322,0.114,0.871,114.326,audio_features,6pod2VRHVTven17Da0uZHi,spotify:track:6pod2VRHVTven17Da0uZHi,https://api.spotify.com/v1/tracks/6pod2VRHVTven17Da0uZHi,https://api.spotify.com/v1/audio-analysis/6pod2VRHVTven17Da0uZHi,135116.0,4.0
Tiago PZK,Salimo de Noche,417,0.669,0.628,2.0,-4.177,1.0,0.0526,0.294,1.83e-05,0.124,0.784,83.803,audio_features,49NZwle2I8qI9BPsiRNjre,spotify:track:49NZwle2I8qI9BPsiRNjre,https://api.spotify.com/v1/tracks/49NZwle2I8qI9BPsiRNjre,https://api.spotify.com/v1/audio-analysis/49NZwle2I8qI9BPsiRNjre,177857.0,4.0
Tinashe,Nasty,176027,0.931,0.411,8.0,-8.433,1.0,0.0711,0.165,5.26e-06,0.134,0.515,100.002,audio_features,6NjWCIYu1W8xa3HIvcIhd4,spotify:track:6NjWCIYu1W8xa3HIvcIhd4,https://api.spotify.com/v1/tracks/6NjWCIYu1W8xa3HIvcIhd4,https://api.spotify.com/v1/audio-analysis/6NjWCIYu1W8xa3HIvcIhd4,176027.0,4.0
Tokio Hotel,Automatic,0,0.514,0.969,3.0,-3.152,1.0,0.0607,0.00117,1.4e-06,0.365,0.559,130.0,audio_features,4xCsC74d3k5MSb4g3dzpPR,spotify:track:4xCsC74d3k5MSb4g3dzpPR,https://api.spotify.com/v1/tracks/4xCsC74d3k5MSb4g3dzpPR,https://api.spotify.com/v1/audio-analysis/4xCsC74d3k5MSb4g3dzpPR,195400.0,4.0
Tom Cardy,Red Flags (feat. Montaigne),938,0.81,0.661,2.0,-6.463,0.0,0.0536,0.598,0.0,0.105,0.757,120.092,audio_features,75NpiadMk9sKKtGdlfuztV,spotify:track:75NpiadMk9sKKtGdlfuztV,https://api.spotify.com/v1/tracks/75NpiadMk9sKKtGdlfuztV,https://api.spotify.com/v1/audio-analysis/75NpiadMk9sKKtGdlfuztV,165351.0,4.0
Tom Odell,Black Friday,1130,0.853,0.618,6.0,-10.833,1.0,0.0923,0.633,0.89,0.0972,0.32,126.031,audio_features,4MSj19TwYBLgDFj3ddEeco,spotify:track:4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/audio-analysis/4MSj19TwYBLgDFj3ddEeco,145599.0,4.0
Tommy Richman,MILLION DOLLAR BABY,85495,0.852,0.697,1.0,-5.52,0.0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,audio_features,5AJ9hqTS2wcFQCELCFRO7A,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,https://api.spotify.com/v1/tracks/5AJ9hqTS2wcFQCELCFRO7A,https://api.spotify.com/v1/audio-analysis/5AJ9hqTS2wcFQCELCFRO7A,155152.0,4.0
Tony Kakkar,"Coca Cola (From ""Luka Chuppi"")",882,0.722,0.867,0.0,-3.652,0.0,0.0904,0.121,0.0052,0.123,0.893,102.009,audio_features,352wEkChkiClswqwDoM0nj,spotify:track:352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/tracks/352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/audio-analysis/352wEkChkiClswqwDoM0nj,179225.0,4.0
Tony Paul,Move Like Jagger,4852,0.767,0.507,9.0,-10.431,1.0,0.143,0.0533,0.0,0.101,0.836,127.986,audio_features,0ogfHE4YRDb0IHc9bZNZo3,spotify:track:0ogfHE4YRDb0IHc9bZNZo3,https://api.spotify.com/v1/tracks/0ogfHE4YRDb0IHc9bZNZo3,https://api.spotify.com/v1/audio-analysis/0ogfHE4YRDb0IHc9bZNZo3,208320.0,4.0
Tory Lanez,Hurts Me,812,0.553,0.786,8.0,-5.477,0.0,0.0325,0.0438,0.0,0.119,0.673,149.968,audio_features,0RBw4ODUQPO4cuAOZtBGga,spotify:track:0RBw4ODUQPO4cuAOZtBGga,https://api.spotify.com/v1/tracks/0RBw4ODUQPO4cuAOZtBGga,https://api.spotify.com/v1/audio-analysis/0RBw4ODUQPO4cuAOZtBGga,140801.0,4.0
Tory Lanez,The Color Violet,998,0.645,0.534,6.0,-10.8,0.0,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,3azJifCSqg9fRij2yKIbWz,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467.0,4.0
Tove Lo,Habits (Stay High),1369,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,audio_features,4RCFS4s70L2dmAIFusubfL,spotify:track:4RCFS4s70L2dmAIFusubfL,https://api.spotify.com/v1/tracks/4RCFS4s70L2dmAIFusubfL,https://api.spotify.com/v1/audio-analysis/4RCFS4s70L2dmAIFusubfL,209160.0,4.0
Toy-Box,Superstar,1695,0.693,0.991,6.0,-2.957,1.0,0.0536,0.0291,0.000457,0.971,0.952,140.011,audio_features,5U5ToZKDyfVoXO9BUTVSuI,spotify:track:5U5ToZKDyfVoXO9BUTVSuI,https://api.spotify.com/v1/tracks/5U5ToZKDyfVoXO9BUTVSuI,https://api.spotify.com/v1/audio-analysis/5U5ToZKDyfVoXO9BUTVSuI,187867.0,4.0
Travis Scott,5% TINT,464,0.712,0.481,4.0,-5.415,0.0,0.0487,0.173,0.0,0.241,0.062,140.0,audio_features,11kDth1aKUEUMq9r1pqyds,spotify:track:11kDth1aKUEUMq9r1pqyds,https://api.spotify.com/v1/tracks/11kDth1aKUEUMq9r1pqyds,https://api.spotify.com/v1/audio-analysis/11kDth1aKUEUMq9r1pqyds,196138.0,4.0
Travis Scott,BUTTERFLY EFFECT,743,0.764,0.628,11.0,-5.851,1.0,0.0503,0.053,0.0,0.114,0.196,140.963,audio_features,6xcJyGpfZbuuiequtnlKt4,spotify:track:6xcJyGpfZbuuiequtnlKt4,https://api.spotify.com/v1/tracks/6xcJyGpfZbuuiequtnlKt4,https://api.spotify.com/v1/audio-analysis/6xcJyGpfZbuuiequtnlKt4,190557.0,4.0
Travis Scott,FE!N (feat. Playboi Carti),124040,0.569,0.882,3.0,-2.777,0.0,0.06,0.0316,0.0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701.0,4.0
Travis Scott,goosebumps,928,0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837.0,4.0
Travis Scott,sdp interlude,5967,0.507,0.586,0.0,-8.15,0.0,0.0586,0.599,0.0544,0.118,0.588,108.164,audio_features,4gh0ZnHzaTMT1sDga7Ek0N,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N,191623.0,4.0
Troye Sivan,Got Me Started,1044,0.773,0.679,7.0,-6.51,0.0,0.0315,0.219,0.00263,0.297,0.544,127.002,audio_features,31MNHKE86sEXzIglbGQ6mu,spotify:track:31MNHKE86sEXzIglbGQ6mu,https://api.spotify.com/v1/tracks/31MNHKE86sEXzIglbGQ6mu,https://api.spotify.com/v1/audio-analysis/31MNHKE86sEXzIglbGQ6mu,198448.0,4.0
Troye Sivan,One Of Your Girls,33834,0.635,0.648,11.0,-7.78,0.0,0.0548,0.101,0.00426,0.198,0.8,93.0,audio_features,5Eh1nj7IjV9lwpcKAkidyY,spotify:track:5Eh1nj7IjV9lwpcKAkidyY,https://api.spotify.com/v1/tracks/5Eh1nj7IjV9lwpcKAkidyY,https://api.spotify.com/v1/audio-analysis/5Eh1nj7IjV9lwpcKAkidyY,181482.0,4.0
Troye Sivan,One Of Your Girls - Sped Up,4411,0.663,0.577,5.0,-10.136,1.0,0.0873,0.0806,0.00204,0.122,0.679,107.886,audio_features,3aP1ep4PqgP5IPXUdPsxD5,spotify:track:3aP1ep4PqgP5IPXUdPsxD5,https://api.spotify.com/v1/tracks/3aP1ep4PqgP5IPXUdPsxD5,https://api.spotify.com/v1/audio-analysis/3aP1ep4PqgP5IPXUdPsxD5,156221.0,4.0
Troye Sivan,Rush,1277,0.728,0.841,10.0,-7.682,0.0,0.0567,0.00242,9.09e-05,0.106,0.402,125.991,audio_features,4ZnkygoWLzcGbQYCm3lkae,spotify:track:4ZnkygoWLzcGbQYCm3lkae,https://api.spotify.com/v1/tracks/4ZnkygoWLzcGbQYCm3lkae,https://api.spotify.com/v1/audio-analysis/4ZnkygoWLzcGbQYCm3lkae,156391.0,4.0
Troye Sivan,Strawberries & Cigarettes,5529,0.578,0.537,9.0,-8.676,1.0,0.0832,0.162,0.0,0.076,0.25,83.909,audio_features,3afkJSKX0EAMsJXTZnDXXJ,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,https://api.spotify.com/v1/tracks/3afkJSKX0EAMsJXTZnDXXJ,https://api.spotify.com/v1/audio-analysis/3afkJSKX0EAMsJXTZnDXXJ,201539.0,4.0
Turnover,I Would Hate You If I Could,0,0.597,0.795,7.0,-7.98,1.0,0.031,0.336,0.0935,0.158,0.298,123.027,audio_features,5g1zOEyrfjMxorKlvCE3AN,spotify:track:5g1zOEyrfjMxorKlvCE3AN,https://api.spotify.com/v1/tracks/5g1zOEyrfjMxorKlvCE3AN,https://api.spotify.com/v1/audio-analysis/5g1zOEyrfjMxorKlvCE3AN,243314.0,4.0
Turnover,Take My Head,882,0.316,0.859,2.0,-6.982,1.0,0.0359,0.219,0.141,0.102,0.355,160.928,audio_features,5bwxMo2sye4bffTgp7uNbo,spotify:track:5bwxMo2sye4bffTgp7uNbo,https://api.spotify.com/v1/tracks/5bwxMo2sye4bffTgp7uNbo,https://api.spotify.com/v1/audio-analysis/5bwxMo2sye4bffTgp7uNbo,193911.0,4.0
Twenty One Pilots,Heathens,2623,0.732,0.396,4.0,-9.348,0.0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920.0,4.0
Twenty One Pilots,Heavydirtysoul,859,0.613,0.873,7.0,-6.376,0.0,0.0449,0.00397,0.00111,0.367,0.392,129.989,audio_features,7i9763l5SSfOnqZ35VOcfy,spotify:track:7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,234813.0,4.0
Twenty One Pilots,Ride,208618,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507.0,4.0
Twenty One Pilots,Smithereens,1277,0.764,0.548,6.0,-7.627,1.0,0.14,0.296,1.01e-05,0.0769,0.519,151.02,audio_features,5G6Gt9RtNaeIE418pd4yre,spotify:track:5G6Gt9RtNaeIE418pd4yre,https://api.spotify.com/v1/tracks/5G6Gt9RtNaeIE418pd4yre,https://api.spotify.com/v1/audio-analysis/5G6Gt9RtNaeIE418pd4yre,177040.0,4.0
Twenty One Pilots,Stressed Out,179884,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333.0,4.0
Twenty One Pilots,Tear in My Heart,188493,0.655,0.632,2.0,-4.802,1.0,0.0489,0.0189,0.0,0.0722,0.447,120.113,audio_features,3bnVBN67NBEzedqQuWrpP4,spotify:track:3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,188493.0,4.0
Twista,Slow Jamz,185908,0.559,0.733,2.0,-5.659,0.0,0.171,0.314,0.0,0.284,0.611,145.115,audio_features,3A4cpTBPaIQdtPFb5JxtaX,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/tracks/3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/audio-analysis/3A4cpTBPaIQdtPFb5JxtaX,316053.0,4.0
Two Door Cinema Club,Undercover Martyn,576,0.445,0.87,2.0,-4.898,1.0,0.116,0.000244,7.35e-06,0.096,0.625,159.867,audio_features,6GQLX6Z28fYwDNCrhaKzYF,spotify:track:6GQLX6Z28fYwDNCrhaKzYF,https://api.spotify.com/v1/tracks/6GQLX6Z28fYwDNCrhaKzYF,https://api.spotify.com/v1/audio-analysis/6GQLX6Z28fYwDNCrhaKzYF,166573.0,4.0
Two Door Cinema Club,What You Know,145343,0.549,0.758,6.0,-3.991,0.0,0.0406,0.000673,6.79e-06,0.0926,0.822,139.052,audio_features,4JHg4nNYUJQ5HULcCmI18R,spotify:track:4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/tracks/4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/audio-analysis/4JHg4nNYUJQ5HULcCmI18R,189693.0,4.0
Tyla,Jump,0,0.79,0.716,10.0,-3.446,0.0,0.0929,0.0297,1.87e-05,0.213,0.627,100.104,audio_features,6XpEm7VJ7TZxZTawH8BCSW,spotify:track:6XpEm7VJ7TZxZTawH8BCSW,https://api.spotify.com/v1/tracks/6XpEm7VJ7TZxZTawH8BCSW,https://api.spotify.com/v1/audio-analysis/6XpEm7VJ7TZxZTawH8BCSW,147071.0,4.0
Tyla,Water,2995,0.673,0.722,3.0,-3.495,0.0,0.0755,0.0856,0.0,0.137,0.519,117.187,audio_features,5aIVCx5tnk0ntmdiinnYvw,spotify:track:5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw,200256.0,4.0
"Tyler, The Creator",ARE WE STILL FRIENDS?,682,0.216,0.497,10.0,-8.025,1.0,0.0371,0.128,2.39e-06,0.111,0.313,187.308,audio_features,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/audio-analysis/5TxRUOsGeWeRl3xOML59Ai,265480.0,3.0
"Tyler, The Creator",BEST INTEREST,15766,0.596,0.575,11.0,-8.325,0.0,0.0514,0.0861,0.000153,0.334,0.34,98.265,audio_features,3jHdKaLCkuNEkWcLVmQPCX,spotify:track:3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/tracks/3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/audio-analysis/3jHdKaLCkuNEkWcLVmQPCX,127921.0,3.0
"Tyler, The Creator",EARFQUAKE,160426,0.554,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067.0,4.0
"Tyler, The Creator",NEW MAGIC WAND,626,0.621,0.73,5.0,-5.414,0.0,0.107,0.0967,0.000131,0.673,0.464,139.566,audio_features,0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,https://api.spotify.com/v1/tracks/0fv2KH6hac06J86hBUTcSf,https://api.spotify.com/v1/audio-analysis/0fv2KH6hac06J86hBUTcSf,195320.0,4.0
"Tyler, The Creator",See You Again (feat. Kali Uchis),248106,0.558,0.559,6.0,-9.222,1.0,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387.0,4.0
"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),928,0.493,0.653,0.0,-5.666,0.0,0.0466,0.269,0.0,0.511,0.852,142.347,audio_features,5B0kgjHULYJhAQkK5XsMoC,spotify:track:5B0kgjHULYJhAQkK5XsMoC,https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC,https://api.spotify.com/v1/audio-analysis/5B0kgjHULYJhAQkK5XsMoC,121573.0,4.0
USHER,Hey Daddy (Daddy's Home),3227,0.59,0.698,11.0,-4.262,1.0,0.0286,0.000176,0.0,0.107,0.352,95.975,audio_features,030OCtLMrljNhp8OWHBWW3,spotify:track:030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,224093.0,4.0
USHER,Yeah! (feat. Lil Jon & Ludacris),673,0.894,0.791,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373.0,4.0
Udit Narayan,"Dholida (From ""Loveyatri - A Journey Of Love"")",11609,0.546,0.945,1.0,-3.031,1.0,0.213,0.144,0.0,0.0909,0.914,124.524,audio_features,3E0yBu7PnTvj9bUu72ygRj,spotify:track:3E0yBu7PnTvj9bUu72ygRj,https://api.spotify.com/v1/tracks/3E0yBu7PnTvj9bUu72ygRj,https://api.spotify.com/v1/audio-analysis/3E0yBu7PnTvj9bUu72ygRj,216251.0,4.0
Underground,Fantasize,281343,0.838,0.393,9.0,-7.334,0.0,0.041,0.237,0.0,0.345,0.741,95.003,audio_features,6ACIrWty9KXeQlkYVz8E3g,spotify:track:6ACIrWty9KXeQlkYVz8E3g,https://api.spotify.com/v1/tracks/6ACIrWty9KXeQlkYVz8E3g,https://api.spotify.com/v1/audio-analysis/6ACIrWty9KXeQlkYVz8E3g,196635.0,4.0
Unknown Mortal Orchestra,Like Acid Rain,1741,0.755,0.903,4.0,-2.946,1.0,0.0615,0.0266,0.898,0.0585,0.89,110.009,audio_features,4bvOZvEYAJuRycBv7NWr7C,spotify:track:4bvOZvEYAJuRycBv7NWr7C,https://api.spotify.com/v1/tracks/4bvOZvEYAJuRycBv7NWr7C,https://api.spotify.com/v1/audio-analysis/4bvOZvEYAJuRycBv7NWr7C,122427.0,4.0
V,FRI(END)S,2113,0.466,0.601,8.0,-4.468,1.0,0.053,0.0315,0.0,0.0927,0.627,53.376,audio_features,0PBTlQ84CBJF0tBnKGmQa6,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/tracks/0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/audio-analysis/0PBTlQ84CBJF0tBnKGmQa6,148082.0,4.0
V,For Us,4096,0.556,0.339,1.0,-11.128,0.0,0.033,0.798,0.0118,0.172,0.215,84.968,audio_features,4HAOgAnILvXCbSODMoRnmD,spotify:track:4HAOgAnILvXCbSODMoRnmD,https://api.spotify.com/v1/tracks/4HAOgAnILvXCbSODMoRnmD,https://api.spotify.com/v1/audio-analysis/4HAOgAnILvXCbSODMoRnmD,171160.0,4.0
V,Love Me Again,1509,0.633,0.607,0.0,-6.182,0.0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,audio_features,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5,182293.0,4.0
VK Blanka,Black Catcher,231154,0.595,0.885,11.0,-5.361,0.0,0.0358,0.000886,4.19e-06,0.159,0.682,100.02,audio_features,5RXmLhscstsdvWPN0XtUa0,spotify:track:5RXmLhscstsdvWPN0XtUa0,https://api.spotify.com/v1/tracks/5RXmLhscstsdvWPN0XtUa0,https://api.spotify.com/v1/audio-analysis/5RXmLhscstsdvWPN0XtUa0,195000.0,4.0
VK Blanka,Black Rover,896,0.593,0.934,11.0,-4.967,1.0,0.044,0.00128,1.21e-05,0.188,0.537,102.065,audio_features,0OGw7V8wAI6OsZIQ12JkTP,spotify:track:0OGw7V8wAI6OsZIQ12JkTP,https://api.spotify.com/v1/tracks/0OGw7V8wAI6OsZIQ12JkTP,https://api.spotify.com/v1/audio-analysis/0OGw7V8wAI6OsZIQ12JkTP,209573.0,4.0
Vacations,Away,88213,0.576,0.915,8.0,-5.729,0.0,0.0277,0.0124,0.946,0.0856,0.961,111.021,audio_features,2NaGl56lq71UMzDSI8jmJ3,spotify:track:2NaGl56lq71UMzDSI8jmJ3,https://api.spotify.com/v1/tracks/2NaGl56lq71UMzDSI8jmJ3,https://api.spotify.com/v1/audio-analysis/2NaGl56lq71UMzDSI8jmJ3,162333.0,4.0
Vacations,Home,145666,0.643,0.671,9.0,-5.439,0.0,0.0246,0.00578,0.000641,0.107,0.412,89.9,audio_features,1TQuqiFxqnVeez9OMq3emB,spotify:track:1TQuqiFxqnVeez9OMq3emB,https://api.spotify.com/v1/tracks/1TQuqiFxqnVeez9OMq3emB,https://api.spotify.com/v1/audio-analysis/1TQuqiFxqnVeez9OMq3emB,145667.0,4.0
Vacations,Telephones,533,0.526,0.447,2.0,-9.268,1.0,0.0274,0.00283,0.0301,0.109,0.183,74.995,audio_features,0JIMT9gzLIIz0esKLyjbKf,spotify:track:0JIMT9gzLIIz0esKLyjbKf,https://api.spotify.com/v1/tracks/0JIMT9gzLIIz0esKLyjbKf,https://api.spotify.com/v1/audio-analysis/0JIMT9gzLIIz0esKLyjbKf,212432.0,4.0
